pair_name,sample_index,sample_id,label,MMRL_fusion_pred,Bayes_main_pred,Bayes_rep_pred,Bayes_fusion_pred,Bayes_fusion_correct,MMRL_fusion_correct,MMRL_vs_Bayes_fusion_changed,main_rep_conflict,main_fusion_conflict,rep_fusion_conflict,all_three_agree,Bayes_main_conf,Bayes_rep_conf,Bayes_fusion_conf,fusion_sample_agreement,fusion_num_unique_mc_preds,fusion_MI,fusion_variation_ratio
case_B__VS__case_A,526,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g05_c05.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.999951958656311,0.9999785423278809,0.9999910593032837,1.0,1,1.6570411389693618e-06,0.0
case_B__VS__case_A,527,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c01.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9999569058418274,0.9999997019767761,0.9999969601631165,1.0,1,8.629212970845401e-07,0.0
case_B__VS__case_A,528,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c02.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.99995356798172,0.9999998807907104,0.9999968409538269,1.0,1,8.813731255941093e-07,0.0
case_B__VS__case_A,529,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c03.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9997788667678833,0.9999996423721313,0.9999896287918091,1.0,1,2.310727722942829e-06,0.0
case_B__VS__case_A,530,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c04.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9999265670776367,0.9999997019767761,0.9999945759773254,1.0,1,1.543681719340384e-06,0.0
case_B__VS__case_A,531,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c05.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9999025464057922,0.9999993443489075,0.9999898076057434,1.0,1,2.0381557988002896e-06,0.0
case_B__VS__case_A,532,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c06.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9994977712631226,0.9999943971633911,0.9999517202377319,1.0,1,1.1832336895167828e-05,0.0
case_B__VS__case_A,533,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c07.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9998596906661987,0.9999977946281433,0.9999858736991882,1.0,1,3.4569238778203726e-06,0.0
case_B__VS__case_A,534,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c01.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9999739527702332,1.0,0.9999986886978149,1.0,1,2.4447763280477375e-07,0.0
case_B__VS__case_A,535,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c02.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9996018409729004,0.9999804496765137,0.9999407529830933,1.0,1,1.4187302440404892e-05,0.0
case_B__VS__case_A,536,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c03.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.999919593334198,0.9998903274536133,0.9999831318855286,1.0,1,4.556743078865111e-06,0.0
case_B__VS__case_A,537,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c04.jpg,13,13,13,13,13,True,True,False,False,False,False,True,0.9999240636825562,0.9998582005500793,0.9999707937240601,1.0,1,7.797119906172156e-06,0.0
case_B__VS__case_A,538,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c01.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.4897852838039398,0.8814660906791687,0.7629104852676392,1.0,1,0.08057975769042969,0.0
case_B__VS__case_A,539,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c02.jpg,14,47,14,14,14,True,False,True,False,False,False,True,0.534331738948822,0.6561001539230347,0.6711166501045227,0.95,2,0.10641324520111084,0.050000011920928955
case_B__VS__case_A,540,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c03.jpg,14,47,47,14,14,True,False,True,True,True,False,False,0.5460621118545532,0.698063313961029,0.45607978105545044,0.55,3,0.11981081962585449,0.44999998807907104
case_B__VS__case_A,541,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c04.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.7353817820549011,0.835700511932373,0.8552213907241821,1.0,1,0.04786595702171326,0.0
case_B__VS__case_A,542,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c01.jpg,14,17,17,20,20,False,False,True,True,True,False,False,0.4612514078617096,0.8127096891403198,0.44173383712768555,0.75,2,0.113494873046875,0.25
case_B__VS__case_A,543,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c02.jpg,14,14,9,14,14,True,True,False,True,True,False,False,0.4518553614616394,0.48784565925598145,0.40053075551986694,0.75,3,0.11113834381103516,0.25
case_B__VS__case_A,544,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c03.jpg,14,17,17,98,17,False,False,False,True,False,True,False,0.6517311930656433,0.2931020259857178,0.5423659086227417,0.85,4,0.1631333827972412,0.1499999761581421
case_B__VS__case_A,545,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c04.jpg,14,14,14,20,14,True,True,False,True,False,True,False,0.47467270493507385,0.6953274011611938,0.4150620400905609,0.7,3,0.09526550769805908,0.30000001192092896
case_B__VS__case_A,546,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c01.jpg,14,45,47,45,45,False,False,False,True,True,False,False,0.5807754397392273,0.4542469084262848,0.3094818890094757,0.5,3,0.19737505912780762,0.5
case_B__VS__case_A,547,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c02.jpg,14,2,47,2,2,False,False,False,True,True,False,False,0.9676553010940552,0.9630659818649292,0.42744407057762146,0.55,2,0.13719916343688965,0.44999998807907104
case_B__VS__case_A,548,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c03.jpg,14,2,55,2,2,False,False,False,True,True,False,False,0.3750501275062561,0.9976302981376648,0.8923234939575195,1.0,1,0.03242483735084534,0.0
case_B__VS__case_A,549,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c04.jpg,14,2,2,2,2,False,False,False,False,False,False,True,0.33968672156333923,0.9942185282707214,0.8955702781677246,1.0,1,0.0352252721786499,0.0
case_B__VS__case_A,550,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c05.jpg,14,10,45,2,45,False,False,True,True,False,True,False,0.4190436005592346,0.5998578667640686,0.25055450201034546,0.5,4,0.16242003440856934,0.5
case_B__VS__case_A,551,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c01.jpg,14,46,14,46,46,False,False,False,True,True,False,False,0.5368691682815552,0.981494128704071,0.8314959406852722,1.0,1,0.050679802894592285,0.0
case_B__VS__case_A,552,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c02.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.9589381217956543,0.39505594968795776,0.9303392171859741,1.0,1,0.022704601287841797,0.0
case_B__VS__case_A,553,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c03.jpg,14,98,14,98,14,True,False,True,True,False,True,False,0.8823413848876953,0.7328289151191711,0.6676390767097473,1.0,1,0.08477199077606201,0.0
case_B__VS__case_A,554,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c04.jpg,14,14,14,98,14,True,True,False,True,False,True,False,0.8990132212638855,0.8353603482246399,0.6401419639587402,0.85,2,0.06985652446746826,0.1499999761581421
case_B__VS__case_A,555,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c01.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.4769362509250641,0.786331057548523,0.7900995016098022,1.0,1,0.060186684131622314,0.0
case_B__VS__case_A,556,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c02.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.4566671848297119,0.5589245557785034,0.6617722511291504,0.95,2,0.0810617208480835,0.050000011920928955
case_B__VS__case_A,557,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c03.jpg,14,14,51,14,14,True,True,False,True,True,False,False,0.5277292728424072,0.9077938199043274,0.7149286270141602,0.9,2,0.07633286714553833,0.10000002384185791
case_B__VS__case_A,558,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c04.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.881207287311554,0.9773015975952148,0.9578472375869751,1.0,1,0.02091917395591736,0.0
case_B__VS__case_A,559,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g06_c01.jpg,14,55,90,98,14,True,False,True,True,True,True,False,0.5655359625816345,0.34806495904922485,0.4980551302433014,0.7,3,0.11275899410247803,0.30000001192092896
case_B__VS__case_A,560,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g06_c02.jpg,14,55,90,55,90,False,False,True,True,False,True,False,0.7773051261901855,0.7176221013069153,0.49643081426620483,0.65,2,0.09853684902191162,0.3500000238418579
case_B__VS__case_A,561,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g06_c03.jpg,14,14,14,55,14,True,True,False,True,False,True,False,0.9435038566589355,0.40524083375930786,0.8997650146484375,1.0,1,0.03680837154388428,0.0
case_B__VS__case_A,562,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g06_c04.jpg,14,46,46,46,46,False,False,False,False,False,False,True,0.46659907698631287,0.9377811551094055,0.8125520944595337,1.0,1,0.0686572790145874,0.0
case_B__VS__case_A,563,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g06_c05.jpg,14,46,46,46,46,False,False,False,False,False,False,True,0.8336578607559204,0.9057660102844238,0.9534726142883301,1.0,1,0.010536432266235352,0.0
case_B__VS__case_A,564,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g07_c01.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.8891463279724121,0.766895055770874,0.9302499890327454,1.0,1,0.02791684865951538,0.0
case_B__VS__case_A,565,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g07_c02.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.8392585515975952,0.5941681861877441,0.8336156606674194,0.95,2,0.04498830437660217,0.050000011920928955
case_B__VS__case_A,566,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g07_c03.jpg,14,47,14,14,14,True,False,True,False,False,False,True,0.45771199464797974,0.4298049807548523,0.472055047750473,0.55,3,0.17170846462249756,0.44999998807907104
case_B__VS__case_A,567,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g07_c04.jpg,14,14,14,14,14,True,True,False,False,False,False,True,0.7689275741577148,0.7290701866149902,0.8134808540344238,0.95,2,0.06718480587005615,0.050000011920928955
case_B__VS__case_A,568,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9991456270217896,0.999993622303009,0.9999097585678101,1.0,1,2.0024599507451057e-05,0.0
case_B__VS__case_A,569,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9963847994804382,0.9998407363891602,0.999090313911438,1.0,1,0.00019349297508597374,0.0
case_B__VS__case_A,570,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c03.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9988406896591187,0.999954342842102,0.9996986389160156,1.0,1,6.111711263656616e-05,0.0
case_B__VS__case_A,571,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c04.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9979184865951538,0.9999405741691589,0.9997187852859497,1.0,1,6.0353660956025124e-05,0.0
case_B__VS__case_A,572,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c05.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9990909695625305,0.9999502301216125,0.9998301267623901,1.0,1,4.7677778638899326e-05,0.0
case_B__VS__case_A,573,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c06.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.998592734336853,0.9999786615371704,0.9998171925544739,1.0,1,5.215476267039776e-05,0.0
case_B__VS__case_A,574,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g01_c07.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9984920620918274,0.9999934434890747,0.9998409152030945,1.0,1,3.761972766369581e-05,0.0
case_B__VS__case_A,575,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g02_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.992268443107605,0.9996573328971863,0.99888676404953,1.0,1,0.0002897726371884346,0.0
case_B__VS__case_A,576,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g02_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9972769021987915,0.9999249577522278,0.999595046043396,1.0,1,9.611295536160469e-05,0.0
case_B__VS__case_A,577,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g02_c03.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.996724009513855,0.9989575147628784,0.9992152452468872,1.0,1,0.00023660808801651,0.0
case_B__VS__case_A,578,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g02_c04.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9959990382194519,0.9999540448188782,0.999577522277832,1.0,1,0.00011755526065826416,0.0
case_B__VS__case_A,579,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9990623593330383,0.9961050152778625,0.9996527433395386,1.0,1,0.00011816690675914288,0.0
case_B__VS__case_A,580,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.996950626373291,0.9992601275444031,0.9991204142570496,1.0,1,0.0002974858507514,0.0
case_B__VS__case_A,581,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c03.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.998500645160675,0.9990566372871399,0.9996679425239563,1.0,1,9.106029756367207e-05,0.0
case_B__VS__case_A,582,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c04.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9977028965950012,0.9988193511962891,0.9993030428886414,1.0,1,0.00016935961320996284,0.0
case_B__VS__case_A,583,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c05.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9992960691452026,0.9965710639953613,0.9997202754020691,1.0,1,6.25781249254942e-05,0.0
case_B__VS__case_A,584,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c06.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9993549585342407,0.9944151639938354,0.9997029304504395,1.0,1,8.497457019984722e-05,0.0
case_B__VS__case_A,585,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g03_c07.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9971567392349243,0.9902786016464233,0.9987786412239075,1.0,1,0.0003116447478532791,0.0
case_B__VS__case_A,586,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g04_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9944019317626953,0.9998919367790222,0.9989423751831055,1.0,1,0.0002858266234397888,0.0
case_B__VS__case_A,587,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g04_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9962965250015259,0.9999688863754272,0.9995225071907043,1.0,1,0.00011879485100507736,0.0
case_B__VS__case_A,588,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g04_c03.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.996745765209198,0.9999896883964539,0.9996300935745239,1.0,1,6.994092836976051e-05,0.0
case_B__VS__case_A,589,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g04_c04.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9858629107475281,0.9997677803039551,0.998675525188446,1.0,1,0.00036120321601629257,0.0
case_B__VS__case_A,590,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9904208183288574,0.9999831914901733,0.9990202784538269,1.0,1,0.00024144351482391357,0.0
case_B__VS__case_A,591,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9907005429267883,0.9998809695243835,0.9978746175765991,1.0,1,0.0004943376407027245,0.0
case_B__VS__case_A,592,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c03.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9965921640396118,0.9999990463256836,0.9997674226760864,1.0,1,4.556355997920036e-05,0.0
case_B__VS__case_A,593,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c04.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9976925849914551,0.9999950528144836,0.9997623562812805,1.0,1,6.798328831791878e-05,0.0
case_B__VS__case_A,594,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c05.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9960528612136841,0.9999873042106628,0.9994284510612488,1.0,1,0.00016019120812416077,0.0
case_B__VS__case_A,595,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c06.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9969242811203003,0.9999967813491821,0.9996939897537231,1.0,1,9.22058243304491e-05,0.0
case_B__VS__case_A,596,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g05_c07.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.991111159324646,0.9999756813049316,0.9991421699523926,1.0,1,0.00021308287978172302,0.0
case_B__VS__case_A,597,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9973516464233398,0.9999648332595825,0.9995417594909668,1.0,1,0.00010230112820863724,0.0
case_B__VS__case_A,598,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9977539777755737,0.9999807476997375,0.9997298121452332,1.0,1,4.158914089202881e-05,0.0
case_B__VS__case_A,599,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c03.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9886379241943359,0.9931068420410156,0.9952114224433899,1.0,1,0.0013604983687400818,0.0
case_B__VS__case_A,600,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c04.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9985107183456421,0.38160794973373413,0.9936267733573914,1.0,1,0.004747394472360611,0.0
case_B__VS__case_A,601,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c05.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9991124272346497,0.9998754262924194,0.9998544454574585,1.0,1,2.747122198343277e-05,0.0
case_B__VS__case_A,602,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c06.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.990219235420227,0.8572427034378052,0.9908562898635864,1.0,1,0.005251109600067139,0.0
case_B__VS__case_A,603,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g06_c07.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9982799291610718,0.9999691247940063,0.9996565580368042,1.0,1,4.9212947487831116e-05,0.0
case_B__VS__case_A,604,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g07_c01.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.9963404536247253,0.9999877214431763,0.9995405077934265,1.0,1,8.07284377515316e-05,0.0
case_B__VS__case_A,605,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Bowling/v_Bowling_g07_c02.jpg,15,15,15,15,15,True,True,False,False,False,False,True,0.997262179851532,0.9999845623970032,0.9995248913764954,1.0,1,0.00010275235399603844,0.0
